HouseID,Title,Location,Price,Gross_Area,Topology
ID1aons.html#e7850280d7,"T2 com varanda, COPA Cool Living, Lisboa",Alvalade,760000,NA,T2
ID19rpH.html#e7850280d7,"Apartamento T1 com vista rio na Penha de França, Lisboa",Penha de França,190000,43,T1
ID1aonu.html#e7850280d7,"T2 com varanda, COPA Cool Living, Lisboa",Alvalade,760000,NA,T2
ID1axjv.html#e7850280d7,T3 Marvila,Marvila,299900,73,T3
ID1a00c.html#e7850280d7,Apartamento T0+1 com logradouro em Benfica,Benfica,165000,40.8,T0
ID17AZf.html#e7850280d7,APARTAMENTO T2 PARQUE DAS NAÇÕES,Marvila,500000,143.05,T2
ID1avCZ.html#e7850280d7,Apartamento T4 para venda,Alvalade,1400000,284,T4
ID18D7l.html#e7850280d7,Apartamento T2 para venda,Avenidas Novas,522500,110,T2
ID1a426.html#e7850280d7,T2 nas Torres do Restelo,Belém,420000,90,T2
ID1atFk.html#32a09bef49,APARTAMENTO T3 novo em  PICOAS com piscina privativa,Arroios,1195000,176,T3
ID1atEV.html#32a09bef49,Apartamento T2 com suite e garagem para um carro na Ajuda...,Ajuda,448875,NA,T2
ID1atEX.html#32a09bef49,"Apartamento T2 garagem para um carro e mota na Ajuda, Lisboa",Ajuda,425250,NA,T2
ID1atDf.html#32a09bef49,"Excelente T3 para venda, em Benfica, perto do C. C. Colombo.",Benfica,489900,NA,T3
ID1atdP.html#32a09bef49,Apartamento T2 com terraço e garagem para um carro na Aju...,Ajuda,393750,82,T2
ID1at7B.html#32a09bef49,"Apartamento T2 novo, duplex, na Lapa, Lisboa",Estrela,1560000,144.3,T2
ID1at1t.html#32a09bef49,Magnífico T4 no Largo do Casal Vistoso,Areeiro,1100000,234,T4
ID1asCz.html#32a09bef49,T3 Benfica com elevador e varanda aberta Remodelado,Benfica,489900,101,T3
ID1ashK.html#32a09bef49,"Carnide, Apartamento T3, Grandes áreas, Qualidade superior, Panoramico","Azinhaga das Cerejeiras , Carnide",675000,129.6,T3
ID1as6Q.html#32a09bef49,"Apartamento T3 em São Domingos de Benfica, Lisboa",São Domingos de Benfica,429900,NA,T3
ID1as6P.html#32a09bef49,T3 com piscina no Alto dos Moinhos,São Domingos de Benfica,690000,154,T3
ID1arV1.html#32a09bef49,"Apartamento T4 em São Domingos de Benfica, Lisboa",São Domingos de Benfica,660000,144,T4
ID1arWc.html#32a09bef49,T2-Duplex Alvalade,Alvalade,1025000,147,T2
ID1arW9.html#32a09bef49,T2-Duplex Alvalade,Alvalade,735000,105,T2
ID1arKH.html#32a09bef49,"T4/3, com varanda, remodelado, com cozinha equipada, Ofer...",Benfica,489900,100,T3
ID1aryG.html#32a09bef49,T2-Duplex Alvalade,Alvalade,735000,109,T2
ID1arxP.html#32a09bef49,T3 Alvalade,Alvalade,985000,137,T3
ID1aqSF.html#32a09bef49,Apartamento T5 para venda,São Domingos de Benfica,1230000,202,T5
ID1aqkv.html#32a09bef49,Apartamento Penthouse T2 situado na Praça de Espanha.,Campolide,800000,135,T2
ID1aqfP.html#32a09bef49,T4 -Penthouse com varandas e garagem / Avenidas Novas- LISBOA,Avenidas Novas,1730000,212,T4
ID1aq8y.html#32a09bef49,GOLDEN VISA - Lisbon - Portugal,Santo António,350000,4 100,T1
ID1apQL.html#32a09bef49,"Apartamento T3 Totalmente Remodelado, com varanda, em Ben...",Benfica,489900,105,T3
ID1apFw.html#32a09bef49,Apartamento T2 para venda,Misericórdia,695000,111.91,T2
ID1aps9.html#32a09bef49,Apartamento T2 | Torres do Restelo | Belém,Belém,420000,90,T2
ID1ap0m.html#bfa2909202,Apartamento T3 para venda,São Domingos de Benfica,549000,154.28,T3
ID1aoo6.html#bfa2909202,"T1 com varanda, COPA Cool Living, Lisboa",Alvalade,490000,NA,T1
ID1aoo4.html#bfa2909202,"T1 com varanda, COPA Cool Living, Lisboa",Alvalade,430000,NA,T1
ID1aoo3.html#bfa2909202,"T1 com varanda, COPA Cool Living, Lisboa",Alvalade,470000,NA,T1
ID1aoo1.html#bfa2909202,"T1 com estacionamento, COPA Cool Living, Lisboa",Alvalade,490000,NA,T1
ID1aoo0.html#bfa2909202,"T1 com varanda, COPA Cool Living, Lisboa",Alvalade,520000,NA,T1
ID1aonZ.html#bfa2909202,"T1 com varanda, COPA Cool Living, Lisboa",Alvalade,510000,NA,T1
ID1aonY.html#bfa2909202,"T1 com varanda, COPA Cool Living, Lisboa",Alvalade,520000,NA,T1
ID1aonW.html#bfa2909202,"T1 com varanda, COPA Cool Living, Lisboa",Alvalade,460000,NA,T1
ID1aonR.html#bfa2909202,"T1 com estacionamento, COPA Cool Living, Lisboa",Alvalade,510000,NA,T1
ID1aonQ.html#bfa2909202,"T1 com varanda, COPA Cool Living, Lisboa",Alvalade,480000,NA,T1
ID1aonO.html#bfa2909202,"T1 com estacionamento, COPA Cool Living, Lisboa",Alvalade,450000,NA,T1
ID1aonP.html#bfa2909202,"T1 com varanda, COPA Cool Living, Lisboa",Alvalade,500000,NA,T1
ID1aonM.html#bfa2909202,"T1 com varanda, COPA Cool Living, Lisboa",Alvalade,535000,NA,T1
ID1aonL.html#bfa2909202,"T1 com varanda, COPA Cool Living, Lisboa",Alvalade,530000,NA,T1
ID1aonK.html#bfa2909202,"T1 com varanda, COPA Cool Living, Lisboa",Alvalade,480000,NA,T1
ID1aonI.html#bfa2909202,"T1 com varanda, COPA Cool Living, Lisboa",Alvalade,550000,NA,T1
ID1aonG.html#bfa2909202,"T2 com varanda, COPA Cool Living, Lisboa",Alvalade,700000,NA,T2
ID1aonz.html#bfa2909202,"T2 com varanda, COPA Cool Living, Lisboa",Alvalade,700000,NA,T2
ID1aonv.html#bfa2909202,"T2 com varanda, COPA Cool Living, Alvalade, em Lisboa",Alvalade,730000,NA,T2
ID1aont.html#bfa2909202,"T2 com varanda, COPA Cool Living, Lisboa",Alvalade,720000,NA,T2
ID1amTC.html#bfa2909202,"Apartamento T2, novo, nas Amoreiras, Lisboa",Campolide,860000,115.44,T2
ID1amJK.html#bfa2909202,T2 duplex condomínio Cruz da Pedra Palace,Penha de França,1100000,186,T2
ID1amp2.html#bfa2909202,Apartamento T3 para venda,Avenidas Novas,790000,137.3,T3
ID1am9F.html#663316a79a,Apartamento T2 para recuperar Penha de França,Penha de França,260000,51,T2
ID1am26.html#663316a79a,Apartamento T1 Renovado c/ Logradouro na Lapa,Estrela,320000,70,T1
ID1am25.html#663316a79a,Apartamento T1 Renovado na Lapa,Estrela,285000,55,T1
ID1am00.html#663316a79a,Apartamento T2 para venda,Belém,1450000,211.52,T2
ID1alXM.html#663316a79a,Apartamento T1 para venda,Benfica,370000,70,T1
ID1alXk.html#663316a79a,T3 Benfica totalmente renovado,Benfica,489900,104,T3
ID1alTZ.html#663316a79a,T3 Martinhal Residences Parque das Nações,Parque das Nações,2100000,172,T3
ID1alcK.html#663316a79a,"Apartamento T2 mobilado, Baixa de Lisboa",Santa Maria Maior,385000,62,T2
ID1a6kq.html#663316a79a,T3 COM TERRAÇO - BENFICA STADIUM,Benfica,690000,163.5,T3
ID1akJ4.html#663316a79a,Excelente apartamento T2 em zona nobre de Benfica,São Domingos de Benfica,395000,114,T2
ID1ajur.html#663316a79a,Fantástico apartamento T3 com localização privilegiada na...,Parque das Nações,1399000,185.36,T3
ID1ajno.html#663316a79a,T6 Luxo em Lisboa,Avenidas Novas,3950000,NA,T6
ID1ajkQ.html#663316a79a,T2 totalmente remodelado junto CC Colombo e Hospital da luz,Benfica,349900,NA,T2
ID1aieN.html#663316a79a,Apartamento T2 com jardim em novo empreendimento em Benfica,Benfica,480000,188.21,T2
ID1ai30.html#663316a79a,Novidade: T1 com terraço e vista em Belém,Belém,555000,75,T1
ID1ahYK.html#663316a79a,Apartamento T3 renovado na Quinta do Lambert,Lumiar,519000,128,T3
ID1ahXZ.html#663316a79a,T2 Penha de França,São Vicente,260000,51,T2
ID1ahdG.html#663316a79a,"T4 c/ 4 garagens, Lumiar","Avenida David Mourão-Ferreira - Alta de Lisboa , Lumiar",720000,297,T4
ID1ah7X.html#663316a79a,"Apartamento T4 com 221 m2, com 3 lugares de estacionament...",Alvalade,1540000,221,T4
ID1agaa.html#663316a79a,"Apartamento T1 com 1 lugar de estacionamento em Benfica, ...",Benfica,365000,56.87,T1
ID1ag83.html#663316a79a,"Apartamento, 2 quartos, Lisboa, Torres do Restelo",Belém,820000,146,T2
ID1af8X.html#663316a79a,Apartamento T5 para venda,Belém,1450000,354.06,T5
ID1acTn.html#663316a79a,"Apartamento duplex T3 + 3, em Rua de São Bento, Lisboa.",Campo de Ourique,680000,NA,T6
ID1acGy.html#663316a79a,Penha de França T2 Remodelado e com Home Staging,Penha de França,369900,76.5,T2
ID1acAb.html#824e7a5e64,APARTAMENTO T3,Belém,1950000,191.57,T3
ID1acxz.html#824e7a5e64,Apartamento T1 no Alto dos Moinhos,São Domingos de Benfica,390000,91,T1
ID1acht.html#824e7a5e64,Apartamento T2 com 67 m2 em novo empreendimento em Alfama,Misericórdia,430000,66.64,T2
ID1abWN.html#824e7a5e64,Apartamento T3 com varanda e estacionamento em novo empre...,Santa Clara,610000,170.59,T3
ID1abP9.html#824e7a5e64,Apartamento T3 Parque das Nações (Lisboa),Parque das Nações,950000,152,T3
ID1abL8.html#824e7a5e64,O Luxo chega à  localidade com o empreendimento Freitas em Alfama pert,Santa Maria Maior,297000,32,T0
ID1abHO.html#824e7a5e64,Apartamento T3 para venda,São Domingos de Benfica,585000,135,T3
ID1abwK.html#824e7a5e64,Apartamento T6 para venda,Areeiro,880000,192,T6
ID1ab4j.html#824e7a5e64,Duplex com vista-rio e garagem em Santos-o-Velho,Estrela,6480000,618,T8
ID1ab3y.html#824e7a5e64,Apartamento T2 no centro histórico de Lisboa- Graça -Port...,Santa Maria Maior,460000,70,T2
ID1aagZ.html#824e7a5e64,Apartamento T1 em Condomínio Fechado | Carnide,Carnide,350000,83,T1
ID1aac2.html#824e7a5e64,"Apartamento T0 para Venda no Telhal, próximo Avenida da Liberdade",Santo António,490000,62,T1
ID1a9wg.html#824e7a5e64,Apartamento T1 para venda,Penha de França,259000,42,T1
ID1a8BS.html#824e7a5e64,Apartamento T2 para venda,São Vicente,750000,102,T2
ID1a8BP.html#824e7a5e64,"Apartamento T1 Venda em Marvila,Lisboa",Marvila,225000,68,T0
ID1a7KT.html#824e7a5e64,"Apartamento T2, em remodelado total, tem varanda e inclui...",Benfica,329900,64,T2
ID1a6RL.html#824e7a5e64,"Apartamento  com 3 suites, condomínio privado",Belém,1950000,NA,T3
ID1a6Is.html#824e7a5e64,Apartamento T2 Praça de Espanha com varanda e terraço,Avenidas Novas,498500,205,T2
ID1a5ya.html#824e7a5e64,Apartamento T3 remodelado S. Domingos Benfica,São Domingos de Benfica,429900,78,T3
ID1a4Hj.html#824e7a5e64,Apartamento T0 para venda,Santa Maria Maior,850000,56,T0
ID1a4yt.html#824e7a5e64,"Apartamento T0+1, com varanda e vista de rio","Avenida Dom Carlos I I, Estrela",380000,43,T0
ID1a4xc.html#824e7a5e64,"Apartamento T3 Venda em Carnide,Lisboa","Rua Adelaide Cabete , Carnide",449900,101,T3
ID1a2RK.html#824e7a5e64,"Vende-se excelente T3 com parqueamento, em São Domingos d...",São Domingos de Benfica,429900,NA,T3
ID1a2Ha.html#824e7a5e64,Apartamento T3 para venda,Arroios,359000,94,T3
ID1a2nO.html#8bfb6fb5af,Apartamento T3 S. Domingos de Benfica,São Domingos de Benfica,429900,78.2,T3
ID1a23v.html#8bfb6fb5af,"Apartamento T3 com estacionamento, totalmente remodelado ...",São Domingos de Benfica,429900,79,T3
ID19AWG.html#8bfb6fb5af,Estúdio com magnífico terraço de 52m2 ao mercado de Benfica,Benfica,190000,45,T1
ID1a0OS.html#8bfb6fb5af,T3 espaçoso junto à Av. Duque de Loulé,Arroios,550000,177,T3
ID1a0bi.html#8bfb6fb5af,Apartamento em zona Premium  na Avenida João XXI,Areeiro,880000,192,T6
ID19Z3z.html#8bfb6fb5af,"Apartamento T3 Venda em Marvila,Lisboa",Marvila,350000,130,T2
ID19Z1p.html#8bfb6fb5af,Apartamento T2 remodelado em Benfica,Benfica,329900,60,T2
ID19YYV.html#8bfb6fb5af,Apartamento T6 para venda,Avenidas Novas,2950000,519,T6
ID19YIc.html#8bfb6fb5af,"Apartamento T2 remodelado, junto à Av. do Uruguai em Benfica",Benfica,329900,NA,T2
ID19dgm.html#8bfb6fb5af,Apartamento T4+2 Venda Lisboa,Misericórdia,4400000,315.8,T4
ID19XLm.html#8bfb6fb5af,"T2 c/ garagem na Av. Duque de Ávila, junto do El Corte Inglés","Avenida Duque de Ávila , Avenidas Novas",799999,NA,T2
ID19XL1.html#8bfb6fb5af,Apartamento T3 para venda,"Rua José António Serrano , Arroios",1690000,203,T3
ID19XuP.html#8bfb6fb5af,"Apartamento T6 com 5 lugares de parqueamento, em Belém - ...",Belém,2200000,NA,T6
ID19VHi.html#8bfb6fb5af,Apartamento T4 para venda,São Domingos de Benfica,849900,157,T4
ID19VpP.html#8bfb6fb5af,Apartamento T2 para venda,Lumiar,515000,118,T2
ID19Vii.html#8bfb6fb5af,"Novo apartamento T0, 101M2, terraço, estacionamento, RESIDÊNCIA SOTTOM","Rua Luciano Cordeiro , Santo António",600000,NA,T1
ID17SpS.html#8bfb6fb5af,Apartamento T3 Novo à Venda em Zona Nobre e Recatada do Areeiro na Av.,Areeiro,875000,143,T3
ID19VaN.html#8bfb6fb5af,Apartamento T2 mobilado localizado no histórico edifício ...,Avenidas Novas,950000,100.8,T2
ID19WZS.html#8bfb6fb5af,Excelente apartamento T3 no condomínio Convento dos Ingle...,Misericórdia,1150000,189.7,T3
ID19Wql.html#8bfb6fb5af,"Excelente T2, 3 assoalhadas com áreas entre os 118 m2 e 146 m2  na Qui","Rua Jaime Lopes Dias , Lumiar",515000,118,T2
ID19UGo.html#8bfb6fb5af,Apartamento T3+1 – Lisboa – São Domingos de Benfica,São Domingos de Benfica,985000,258,T3
ID19SWY.html#8bfb6fb5af,Apartamento T2 +1 com jardim uso exclusivo de 60m2.,Campolide,560000,91,T2
ID19SWU.html#8bfb6fb5af,Apartamento T2 com jardim uso exclusivo de 79m2.,Campolide,555000,91,T2
ID19Rgk.html#8bfb6fb5af,Apartamento novo com estacionamento nas Amoreiras,Campolide,1375000,147,T3
ID19Q8f.html#49f8572e71,Apartamento T2 + 1 | Centro de Lisboa,Santa Maria Maior,290000,56,T2
ID19PL6.html#49f8572e71,Apartamento T2 para venda,Santa Maria Maior,1200000,152,T2
ID19PsK.html#49f8572e71,Apartamento T2 para venda,"Rua da Padaria , Santa Maria Maior",745000,101.53,T2
ID19PsG.html#49f8572e71,Apartamento T2 para venda,"Rua da Padaria , Santa Maria Maior",770000,101.53,T2
ID19PsH.html#49f8572e71,Apartamento T2 para venda,"Rua da Padaria , Santa Maria Maior",795000,101.53,T2
ID19PsB.html#49f8572e71,Apartamento T2 para venda,"Rua da Padaria , Santa Maria Maior",690000,83.23,T2
ID19PjZ.html#49f8572e71,Apartamento T2 para venda,Santa Maria Maior,990000,86,T2
ID19OLn.html#49f8572e71,Magnifico apartamento T4 em Telheiras,Lumiar,875000,178,T4
ID19Owv.html#49f8572e71,Apartamento T2 Novo - LX Living Amoreiras,Campolide,735000,NA,T2
ID19Od7.html#49f8572e71,Apartamento T2 remodelado com terraço na Estefânia l Refurbished apartment T2 with terrace in Estefânia,Arroios,505000,NA,T2
ID19NgY.html#49f8572e71,Apartamento T3 para venda,Arroios,954750,152.03,T3
ID19N79.html#49f8572e71,Apartamento T2 para venda,Campo de Ourique,767000,89,T2
ID19N6U.html#49f8572e71,Lisbon Heights  -  Novo condomínio fechado na Alta de Lisboa,"Avenida Carlos Paredes - Alta de Lisboa , Lumiar",595000,164,T3
ID19MEH.html#49f8572e71,Apartamento Telheiras com contrato de arrendamento,Lumiar,360000,108,T2
ID19MDw.html#49f8572e71,"Magnífico T2, a estrear, em Campolide",Campolide,560000,91,T2
ID19Map.html#49f8572e71,Apartamento T3 para venda,Alvalade,985000,136,T3
ID19M1W.html#49f8572e71,"Magnífico T2, a estrear, em Campolide",Campolide,555000,91,T2
ID19JJ5.html#49f8572e71,"Apartamento T4 com estacionamento, Campo Grande, Lisboa",Lumiar,1737000,NA,T4
ID19JIT.html#49f8572e71,"Apartamento T4 com estacionamento, Campo Grande, Lisboa",Lumiar,1731000,NA,T4
ID19JIW.html#49f8572e71,"Apartamento T4 com estacionamento, Campo Grande, Lisboa",Lumiar,1629000,NA,T4
ID19JIX.html#49f8572e71,"Apartamento T4 com estacionamento, Campo Grande, Lisboa",Lumiar,1651000,NA,T4
ID19JIY.html#49f8572e71,"Apartamento T4 com estacionamento, Campo Grande, Lisboa",Lumiar,1612000,NA,T4
ID19JJ1.html#49f8572e71,"Apartamento T4 com estacionamento, Campo Grande, Lisboa",Lumiar,1600000,NA,T4
ID19JJ2.html#49f8572e71,"Apartamento T4 com estacionamento, Campo Grande, Lisboa",Lumiar,1682000,NA,T4
ID19JJ4.html#d34db08b8b,"Apartamento T4 com estacionamento, Campo Grande, Lisboa",Lumiar,1570000,NA,T4
ID19JIZ.html#d34db08b8b,"Apartamento T4 com estacionamento, Campo Grande, Lisboa",Lumiar,1550000,NA,T4
ID19JIV.html#d34db08b8b,"Apartamento T4 com estacionamento, Campo Grande, Lisboa",Lumiar,1666000,NA,T4
ID19JIQ.html#d34db08b8b,"Apartamento T2 com estacionamento, Campo Grande, Lisboa",Lumiar,650000,NA,T2
ID19Jr1.html#d34db08b8b,Apartamento T2 para venda,Arroios,935000,140.78,T2
ID19IWI.html#d34db08b8b,Apartamento T4 para venda,Avenidas Novas,1500000,197,T4
ID19IOX.html#d34db08b8b,Apartamento T3 para venda,Arroios,935750,152.03,T3
ID19IOg.html#d34db08b8b,Apartamento T3 para venda,Arroios,916750,152.03,T3
ID19INM.html#d34db08b8b,Apartamento T2 com estacionamento em novo empreendimento ...,Avenidas Novas,645000,111,T2
ID19INJ.html#d34db08b8b,Apartamento T2 com estacionamento em novo empreendimento ...,Avenidas Novas,725000,119,T2
ID19ING.html#d34db08b8b,Apartamento T2 com estacionamento em novo empreendimento ...,Avenidas Novas,690000,122,T2
ID19INF.html#d34db08b8b,Apartamento T2 com estacionamento em novo empreendimento ...,Avenidas Novas,671000,121,T2
ID19IAT.html#d34db08b8b,Apartamento T4 para venda,Areeiro,675000,140,T4
ID19Ip8.html#d34db08b8b,T3 em condomínio Belém Riverside,"Avenida da Índia , Belém",990000,212.14,T3
ID19IiF.html#d34db08b8b,Apartamento T2 para venda,Penha de França,295000,82,T2
ID19HV7.html#d34db08b8b,T1 NA GRAÇA- LISBOA,"Rua Damasceno Monteiro , São Vicente",215000,52,T1
ID19HJB.html#d34db08b8b,Apartamento T3 - Lisboa - Laranjeiras,São Domingos de Benfica,560000,124,T3
ID19HFW.html#d34db08b8b,Apartamento T2 - Lisboa - São Domingos de Benfica,São Domingos de Benfica,500000,77,T2
ID19Grh.html#d34db08b8b,Apartamento T4 para venda,Lumiar,688500,159.65,T4
ID198IW.html#d34db08b8b,T5 Rua Luciano Cordeiro / Centro Lisboa / Santo António,"Rua Luciano Cordeiro , Santo António",675000,156,T5
ID19G3p.html#d34db08b8b,T0 no Edificio Panoramic Living,"Avenida Dom João II - Parque das Nações , Parque das Nações",350000,64.75,T0
ID19FPs.html#d34db08b8b,Apartamento T2 para venda,São Vicente,649000,80,T2
ID19D6e.html#d34db08b8b,Apartamento T1 remodelado em Campo de Ourique com terraço,Campo de Ourique,309000,65,T1
ID19F2G.html#d34db08b8b,Ajuda/Lisboa - Moradia térrea com 2 pisos e um quintal para restaurar,"Travessa Nova de Dom Vasco , Ajuda",264500,81,T2
ID19pHB.html#0f977c7365,Apartamento T3 para Venda - Edifício Panoramic - Parque d...,Parque das Nações,770000,114,T3
ID19CRD.html#0f977c7365,T2 em Benfica. Com cozinha totalmente equipada. Perto esc...,Benfica,287500,68,T2
ID19zL6.html#0f977c7365,T1 com garagem POP Saldanha,"Avenida João Crisóstomo , Avenidas Novas",498000,73,T1
ID19yHV.html#0f977c7365,T2 Penha de França,Penha de França,240000,76,T2
ID19yuV.html#0f977c7365,"T2 no Empreendimento Braamcamp 5, Lisboa","Rua Braamcamp , Santo António",835000,NA,T2
ID19ym9.html#0f977c7365,Apartamento T2+1 na Praça de Londres,Areeiro,400000,NA,T2
ID19yhL.html#0f977c7365,Apartamento T5 para venda,Areeiro,850000,240,T5
ID19xzx.html#0f977c7365,Penthouse Duplex Estádio Universitário,São Domingos de Benfica,950000,263,T4
ID19wTo.html#0f977c7365,Penthouse Duplex com um grande terraço e vista rio,Parque das Nações,1700000,382.76,T5
ID19wRb.html#0f977c7365,"INN Campolide | T2 c/ terraço, garagem e arrecadação junto a Sete Rios",Campolide,660000,118,T2
ID19uM4.html#0f977c7365,Excelente apartamento T3 em fase de remodelação total,Avenidas Novas,1200000,165,T3
ID19uAn.html#0f977c7365,T4 Martinhal Residences Parque das Nações,Parque das Nações,3000000,276.3,T4
ID19ugN.html#0f977c7365,Luxuoso T4 no Parque dos Príncipes,Lumiar,875000,NA,T4
ID19u3p.html#0f977c7365,Apartamento T3 Hyatt Regency na Junqueira com rentabilida...,Alcântara,2500000,260,T3
ID19sNx.html#0f977c7365,Magnifico T3 nas Avenidas Novas,Avenidas Novas,870000,144,T3
ID19sia.html#0f977c7365,Charmoso apartamento no centro de Lisboa.,Avenidas Novas,1185000,160,T4
ID19s4f.html#0f977c7365,T3 Luxo - Empreendimento em Benfica,Benfica,950000,163,T3
ID19rZZ.html#0f977c7365,"Apartamento T4 de Luxo, Amoreiras",Santo António,1500000,NA,T4
ID19rSx.html#0f977c7365,Uma oportunidade única para morar num apartamento com vis...,Santa Maria Maior,720000,136,T2
ID19rvA.html#0f977c7365,Apartamento T3 Duplex na Torre São Gabriel com 2 lugares de garagem,Parque das Nações,1150000,167,T3
ID19rr9.html#0f977c7365,T2 Avenidas Novas,Avenidas Novas,796125,139,T2
ID19q6K.html#0f977c7365,"T2 Terraço, Jardim, Piscina, Garagem, Liberdade",Avenidas Novas,1050000,NA,T2
ID19ovB.html#0f977c7365,Apartamento T3 para venda,Lumiar,965000,190,T3
ID18Z8X.html#0f977c7365,T3 Duplex com 3 suítes em Campo de Ourique | Lisboa,Campo de Ourique,680000,120,T3
ID19kzo.html#a748123594,Apartamento T2 para venda,Avenidas Novas,996000,125,T2
ID19kuw.html#a748123594,Apartamento T2 para venda,Alcântara,925000,133.28,T2
ID19ktY.html#a748123594,Apartamento T5 para Venda,Lumiar,1250000,213,T5
ID19iJu.html#a748123594,Apartamento T3 para venda,Benfica,430000,113,T3
ID19ijp.html#a748123594,Apartamento T3 para venda,Estrela,1285000,184.48,T3
ID19ign.html#a748123594,Apartamento T2 para venda,Estrela,765000,159,T2
ID19h0D.html#a748123594,"Sofisticado apartamento T3 renovado, nas Avenidas Novas, ...",Alvalade,1160000,175,T3
ID19gF7.html#a748123594,Apartamento T2 para venda,Campo de Ourique,949000,174.3,T2
ID19gF5.html#a748123594,Apartamento T1 para venda,Campo de Ourique,699000,101.7,T1
ID19fGM.html#a748123594,T3 Plus - Apartamento com terraço e vista sobre o rio Tej...,Parque das Nações,2200000,172.38,T3
ID19fnK.html#a748123594,T3 Plus com terraço e vista panorâmica sobre o rio Tejo e...,Parque das Nações,2100000,172,T3
ID19eq4.html#a748123594,"Espaçoso e Luminoso T4 Duplex, Telheiras, Lumiar",Lumiar,820000,NA,T4
ID19d6d.html#a748123594,Vende-se Apartamento T2 no Centro de Lisboa,Areeiro,830000,NA,T2
ID19d6c.html#a748123594,Vende-se Apartamento T3 Duplex no Centro de Lisboa,Areeiro,1470000,NA,T3
ID19d63.html#a748123594,Vende-se Apartamento T2 no Centro de Lisboa,Areeiro,856000,NA,T2
ID19d5F.html#a748123594,Vende-se Apartamento T2 no Centro de Lisboa,Areeiro,685000,NA,T2
ID19cF5.html#a748123594,"Charmoso apartamento T3+1, junto ao Banco de Portugal!",Arroios,495000,123,T3
ID19bcA.html#a748123594,Apartamento T4 para venda,Benfica,484000,120,T4
ID19aZs.html#a748123594,"Apartamento T2 à venda , Av. Duque D’ Ávila",Avenidas Novas,730000,142,T2
ID19aMM.html#a748123594,Apartamento T6+1 Venda Lisboa,Alvalade,2500000,270,T6
ID19aMH.html#a748123594,Apartamento T5 para venda,Lumiar,1350000,303,T5
ID19axo.html#a748123594,Duplex T4 com Terraço no Príncipe Real,Misericórdia,1580000,300,T4
ID199Wl.html#a748123594,3 assoalhadas I Remodelado I  Lisboa,"Rua Poiais de São Bento , Misericórdia",585000,138,T2
ID199sd.html#a748123594,Apartamento T3 para venda,"Escadinhas São Crispim , Santa Maria Maior",450000,93,T3
ID198Kj.html#6b01dfe127,Apartamento T4 Equipado e Mobilado,Santo António,550000,113,T4
ID195Zp.html#6b01dfe127,T5 com varanda na Estrela,Campo de Ourique,1080000,200,T5
ID195QC.html#6b01dfe127,"Vende-se ApartamentoT3 em Empreendimento de Luxo, Lisboa",Alcântara,2500000,251,T3
ID194ic.html#6b01dfe127,Apartamento T3 para venda,"Avenida Coronel Eduardo Galhardo , Penha de França",550000,131,T3
ID1946m.html#6b01dfe127,"Vende-se Apartamento T4 no Parque das Nações, Lisboa.",Parque das Nações,3200000,274,T4
ID1946k.html#6b01dfe127,"Vende-se Apartamento T3 no Parque das Nações, Lisboa",Parque das Nações,2200000,NA,T3
ID193Vy.html#6b01dfe127,Apartamento T3 para venda,São Domingos de Benfica,745000,188.5,T3
ID191Ph.html#6b01dfe127,Apartamento T3 para venda,Santa Clara,475000,119,T3
ID191mG.html#6b01dfe127,Penthouse T4 à venda no Parque das Nações!,Parque das Nações,1100000,190,T4
ID190CI.html#6b01dfe127,"Apartamento T4 com terraço na Av. da Liberdade, Lisboa",Santo António,3500000,302,T4
ID190uY.html#6b01dfe127,"Excelente T4+1 com terraço, Praça de Espanha",São Domingos de Benfica,1190000,NA,T4
ID18Z6m.html#6b01dfe127,Apartamento T2 Calçada da Ajuda  - Exclusivo e com Design,Ajuda,468800,65,T2
ID18YDJ.html#6b01dfe127,PENTHOUSE T3 UNIQUE BELEM - Pronto para Morar,Belém,1750000,270.15,T3
ID18XaP.html#6b01dfe127,"Vende-se Apartamento T3 no Parque das Nações, Lisboa",Parque das Nações,2200000,NA,T3
ID18Vte.html#6b01dfe127,Apartamento T4 em Entrecampos com Lugar de garagem e varanda,Avenidas Novas,625000,NA,T4
ID18Vjl.html#6b01dfe127,Apartamento T3 para venda,Estrela,1250000,169,T3
ID18Wd0.html#6b01dfe127,Apartamento T3 na Urbanização Benfica Stadium,São Domingos de Benfica,644000,NA,T3
ID18UYU.html#6b01dfe127,"APARTAMENTO T3 EM SÃO JOÃO DE BRITO, ALVALADE",Alvalade,520000,158,T3
ID18U2X.html#6b01dfe127,Apartamento T3 para venda,Parque das Nações,1900000,147.15,T3
ID18TBm.html#6b01dfe127,Apartamento T2 para venda,Campo de Ourique,455000,80,T2
ID18TBk.html#6b01dfe127,Apartamento T1 para venda,Campo de Ourique,445000,67,T1
ID18TAe.html#6b01dfe127,Apartamento T2 para venda,Campo de Ourique,455000,72,T2
ID18Slv.html#6b01dfe127,Apartamento T4 na Lapa,Estrela,1800000,222,T4
ID18SdQ.html#6b01dfe127,Apartamento T3 | Benfica | Lisboa,Benfica,390000,116,T3
ID18S7y.html#a6e932e84c,Apartamento T3 para venda,Estrela,950000,130,T3
ID18RZs.html#a6e932e84c,Apartamento T3 para venda,"Largo do Chiado , Santa Maria Maior",2500000,156.62,T3
